Wavelength [nm] Intensity [W/(m²·nm)]
389.0	6.8543e-01
389.5	7.5970e-01
390.0	7.9699e-01
390.5	8.0371e-01
391.0	8.5138e-01
391.5	8.6344e-01
392.0	7.9493e-01
392.5	6.6257e-01
393.0	4.7975e-01
393.5	3.8152e-01
394.0	4.9567e-01
394.5	6.8385e-01
395.0	8.0772e-01
395.5	8.6038e-01
396.0	7.5655e-01
396.5	5.5017e-01
397.0	4.2619e-01
397.5	6.2945e-01
398.0	8.5249e-01
398.5	1.0069e+00
399.0	1.0693e+00
399.5	1.1021e+00
400.0	1.1141e+00
401.0	1.1603e+00
402.0	1.2061e+00
403.0	1.1613e+00
404.0	1.1801e+00
405.0	1.1511e+00
406.0	1.1227e+00
407.0	1.1026e+00
408.0	1.1514e+00
409.0	1.2299e+00
410.0	1.0485e+00
411.0	1.1738e+00
412.0	1.2478e+00
413.0	1.1971e+00
414.0	1.1842e+00
415.0	1.2258e+00
416.0	1.2624e+00
417.0	1.2312e+00
418.0	1.1777e+00
419.0	1.2258e+00
420.0	1.1232e+00
421.0	1.2757e+00
422.0	1.2583e+00
423.0	1.2184e+00
424.0	1.2117e+00
425.0	1.2488e+00
426.0	1.2135e+00
427.0	1.1724e+00
428.0	1.1839e+00
429.0	1.0963e+00
430.0	8.7462e-01
431.0	7.9394e-01
432.0	1.3207e+00
433.0	1.2288e+00
434.0	1.1352e+00
435.0	1.2452e+00
436.0	1.3659e+00
437.0	1.3943e+00
438.0	1.2238e+00
439.0	1.1775e+00
440.0	1.3499e+00
441.0	1.3313e+00
442.0	1.4250e+00
443.0	1.4453e+00
444.0	1.4084e+00
445.0	1.4619e+00
446.0	1.3108e+00
447.0	1.4903e+00
448.0	1.5081e+00
449.0	1.5045e+00
450.0	1.5595e+00
451.0	1.6173e+00
452.0	1.5482e+00
453.0	1.4297e+00
454.0	1.5335e+00
455.0	1.5224e+00
456.0	1.5724e+00
457.0	1.5854e+00
458.0	1.5514e+00
459.0	1.5391e+00
460.0	1.5291e+00
461.0	1.5827e+00
462.0	1.5975e+00
463.0	1.6031e+00
464.0	1.5544e+00
465.0	1.5350e+00
466.0	1.5673e+00
467.0	1.4973e+00
468.0	1.5619e+00
469.0	1.5682e+00
470.0	1.5077e+00
471.0	1.5331e+00
472.0	1.6126e+00
473.0	1.5499e+00
474.0	1.5671e+00
475.0	1.6185e+00
476.0	1.5631e+00
477.0	1.5724e+00
478.0	1.6230e+00
479.0	1.5916e+00
480.0	1.6181e+00
481.0	1.6177e+00
482.0	1.6236e+00
483.0	1.6038e+00
484.0	1.5734e+00
485.0	1.5683e+00
486.0	1.2716e+00
487.0	1.4241e+00
488.0	1.5413e+00
489.0	1.4519e+00
490.0	1.6224e+00
491.0	1.5595e+00
492.0	1.4869e+00
493.0	1.5903e+00
494.0	1.5525e+00
495.0	1.6485e+00
496.0	1.5676e+00
497.0	1.5944e+00
498.0	1.5509e+00
499.0	1.5507e+00
500.0	1.5451e+00
501.0	1.4978e+00
502.0	1.4966e+00
503.0	1.5653e+00
504.0	1.4587e+00
505.0	1.5635e+00
506.0	1.6264e+00
507.0	1.5560e+00
508.0	1.5165e+00
509.0	1.5893e+00
510.0	1.5481e+00
511.0	1.5769e+00
512.0	1.6186e+00
513.0	1.5206e+00
514.0	1.4885e+00
515.0	1.5314e+00
516.0	1.5455e+00
517.0	1.2594e+00
518.0	1.4403e+00
519.0	1.3957e+00
520.0	1.5236e+00
521.0	1.5346e+00
522.0	1.5690e+00
523.0	1.4789e+00
524.0	1.5905e+00
525.0	1.5781e+00
526.0	1.5341e+00
527.0	1.3417e+00
528.0	1.5357e+00
529.0	1.6071e+00
530.0	1.5446e+00
531.0	1.6292e+00
532.0	1.5998e+00
533.0	1.4286e+00
534.0	1.5302e+00
535.0	1.5535e+00
536.0	1.6199e+00
537.0	1.4989e+00
538.0	1.5738e+00
539.0	1.5352e+00
540.0	1.4825e+00
541.0	1.4251e+00
542.0	1.5511e+00
543.0	1.5256e+00
544.0	1.5792e+00
545.0	1.5435e+00
546.0	1.5291e+00
547.0	1.5490e+00
548.0	1.5049e+00
549.0	1.5520e+00
550.0	1.5399e+00
551.0	1.5382e+00
552.0	1.5697e+00
553.0	1.5250e+00
554.0	1.5549e+00
555.0	1.5634e+00
556.0	1.5366e+00
557.0	1.4988e+00
558.0	1.5310e+00
559.0	1.4483e+00
560.0	1.4740e+00
561.0	1.5595e+00
562.0	1.4847e+00
563.0	1.5408e+00
564.0	1.5106e+00
565.0	1.5201e+00
566.0	1.4374e+00
567.0	1.5320e+00
568.0	1.5180e+00
569.0	1.4807e+00
570.0	1.4816e+00
571.0	1.4331e+00
572.0	1.5134e+00
573.0	1.5198e+00
574.0	1.5119e+00
575.0	1.4777e+00
576.0	1.4654e+00
577.0	1.5023e+00
578.0	1.4560e+00
579.0	1.4770e+00
580.0	1.5020e+00
581.0	1.5089e+00
582.0	1.5320e+00
583.0	1.5479e+00
584.0	1.5448e+00
585.0	1.5324e+00
586.0	1.4953e+00
587.0	1.5281e+00
588.0	1.4934e+00
589.0	1.2894e+00
590.0	1.3709e+00
591.0	1.4662e+00
592.0	1.4354e+00
593.0	1.4561e+00
594.0	1.4491e+00
595.0	1.4308e+00
596.0	1.4745e+00
597.0	1.4788e+00
598.0	1.4607e+00
599.0	1.4606e+00
600.0	1.4753e+00
601.0	1.4579e+00
602.0	1.4360e+00
603.0	1.4664e+00
604.0	1.4921e+00
605.0	1.4895e+00
606.0	1.4822e+00
607.0	1.4911e+00
608.0	1.4862e+00
609.0	1.4749e+00
610.0	1.4686e+00
611.0	1.4611e+00
612.0	1.4831e+00
613.0	1.4621e+00
614.0	1.4176e+00
615.0	1.4697e+00
616.0	1.4310e+00
617.0	1.4128e+00
618.0	1.4664e+00
619.0	1.4733e+00
620.0	1.4739e+00
621.0	1.4802e+00
622.0	1.4269e+00
623.0	1.4165e+00
624.0	1.4118e+00
625.0	1.4026e+00
626.0	1.4012e+00
627.0	1.4417e+00
628.0	1.3631e+00
629.0	1.4114e+00
630.0	1.3924e+00
631.0	1.4161e+00
632.0	1.3638e+00
633.0	1.4508e+00
634.0	1.4284e+00
635.0	1.4458e+00
636.0	1.4128e+00
637.0	1.4610e+00
638.0	1.4707e+00
639.0	1.4646e+00
640.0	1.4340e+00
641.0	1.4348e+00
642.0	1.4376e+00
643.0	1.4525e+00
644.0	1.4462e+00
645.0	1.4567e+00
646.0	1.4150e+00
647.0	1.4086e+00
648.0	1.3952e+00
649.0	1.3519e+00
650.0	1.3594e+00
651.0	1.4447e+00
652.0	1.3871e+00
653.0	1.4311e+00
654.0	1.4153e+00
655.0	1.3499e+00
656.0	1.1851e+00
657.0	1.2393e+00
658.0	1.3855e+00
659.0	1.3905e+00
660.0	1.3992e+00
661.0	1.3933e+00
662.0	1.3819e+00
663.0	1.3844e+00
664.0	1.3967e+00
665.0	1.4214e+00
666.0	1.4203e+00
667.0	1.4102e+00
668.0	1.4150e+00
669.0	1.4394e+00
670.0	1.4196e+00
671.0	1.4169e+00
672.0	1.3972e+00
673.0	1.4094e+00
674.0	1.4074e+00
675.0	1.3958e+00
676.0	1.4120e+00
677.0	1.3991e+00
678.0	1.4066e+00
679.0	1.3947e+00
680.0	1.3969e+00
681.0	1.3915e+00
682.0	1.3981e+00
683.0	1.3830e+00
684.0	1.3739e+00
685.0	1.3748e+00
686.0	1.3438e+00
687.0	9.6824e-01
688.0	1.1206e+00
689.0	1.1278e+00
690.0	1.1821e+00
691.0	1.2333e+00
692.0	1.2689e+00
693.0	1.2609e+00
694.0	1.2464e+00
695.0	1.2714e+00
696.0	1.2684e+00
697.0	1.3403e+00
698.0	1.3192e+00
699.0	1.2918e+00
700.0	1.2823e+00
701.0	1.2659e+00
702.0	1.2674e+00
703.0	1.2747e+00
704.0	1.3078e+00
705.0	1.3214e+00
706.0	1.3144e+00
707.0	1.3090e+00
708.0	1.3048e+00
709.0	1.3095e+00
710.0	1.3175e+00
711.0	1.3155e+00
712.0	1.3071e+00
713.0	1.2918e+00
714.0	1.3029e+00
715.0	1.2587e+00
716.0	1.2716e+00
717.0	1.1071e+00
718.0	1.0296e+00
719.0	9.2318e-01
720.0	9.8550e-01
721.0	1.0861e+00
722.0	1.2407e+00
723.0	1.1444e+00
724.0	1.0555e+00
725.0	1.0380e+00
726.0	1.0813e+00
727.0	1.0850e+00
728.0	1.0400e+00
729.0	1.0466e+00
730.0	1.1285e+00
731.0	1.0703e+00
732.0	1.1534e+00
733.0	1.1962e+00
734.0	1.2357e+00
735.0	1.2178e+00
736.0	1.2059e+00
737.0	1.2039e+00
738.0	1.2269e+00
739.0	1.1905e+00
740.0	1.2195e+00
741.0	1.2148e+00
742.0	1.2153e+00
743.0	1.2405e+00
744.0	1.2503e+00
745.0	1.2497e+00
746.0	1.2470e+00
747.0	1.2477e+00
748.0	1.2401e+00
749.0	1.2357e+00
750.0	1.2341e+00
751.0	1.2286e+00
752.0	1.2330e+00
753.0	1.2266e+00
754.0	1.2420e+00
755.0	1.2383e+00
756.0	1.2232e+00
757.0	1.2221e+00
758.0	1.2295e+00
759.0	1.1945e+00
760.0	2.6604e-01
761.0	1.5396e-01
762.0	6.8766e-01
763.0	3.7952e-01
764.0	5.3878e-01
765.0	6.8601e-01
766.0	8.1461e-01
767.0	9.7417e-01
768.0	1.1138e+00
769.0	1.1278e+00
770.0	1.1608e+00
771.0	1.1686e+00
772.0	1.1778e+00
773.0	1.1771e+00
774.0	1.1771e+00
775.0	1.1771e+00
776.0	1.1798e+00
777.0	1.1727e+00
778.0	1.1713e+00
779.0	1.1765e+00
780.0	1.1636e+00
781.0	1.1607e+00
782.0	1.1662e+00
783.0	1.1614e+00
784.0	1.1536e+00
785.0	1.1586e+00
786.0	1.1592e+00
787.0	1.1450e+00
788.0	1.1305e+00
789.0	1.1257e+00
790.0	1.0910e+00
791.0	1.1058e+00
792.0	1.0953e+00
793.0	1.0875e+00
794.0	1.0972e+00
795.0	1.0932e+00
796.0	1.0742e+00
797.0	1.0913e+00
798.0	1.1121e+00
799.0	1.0905e+00
800.0	1.0725e+00
801.0	1.0843e+00
802.0	1.0856e+00
803.0	1.0657e+00
804.0	1.0782e+00
805.0	1.0545e+00
806.0	1.0974e+00
807.0	1.0859e+00
808.0	1.0821e+00
809.0	1.0548e+00
810.0	1.0559e+00
811.0	1.0533e+00
812.0	1.0268e+00
813.0	1.0086e+00
814.0	9.0356e-01
815.0	8.9523e-01
816.0	8.3216e-01
817.0	8.5183e-01
818.0	8.2259e-01
819.0	9.0519e-01
820.0	8.6188e-01
821.0	9.9764e-01
822.0	9.5157e-01
823.0	6.7271e-01
824.0	9.3506e-01
825.0	9.6935e-01
826.0	9.3381e-01
827.0	9.8465e-01
828.0	8.4979e-01
829.0	9.2930e-01
830.0	9.1601e-01
831.0	9.2392e-01
832.0	8.9426e-01
833.0	9.5650e-01
834.0	9.3412e-01
835.0	1.0032e+00
836.0	9.7234e-01
837.0	1.0092e+00
838.0	9.9901e-01
839.0	1.0013e+00
840.0	1.0157e+00
841.0	1.0101e+00
842.0	9.9703e-01
843.0	1.0053e+00
844.0	9.8631e-01
845.0	1.0165e+00
846.0	1.0187e+00
847.0	9.9170e-01
848.0	9.9217e-01
849.0	9.8596e-01
850.0	8.9372e-01
851.0	9.7493e-01
852.0	9.6927e-01
853.0	9.6486e-01
854.0	8.5112e-01
855.0	9.1300e-01
856.0	9.7317e-01
857.0	9.9166e-01
858.0	9.9196e-01
859.0	9.9171e-01
860.0	9.8816e-01
861.0	9.8679e-01
862.0	9.9449e-01
863.0	1.0005e+00
864.0	9.7916e-01
865.0	9.6324e-01
866.0	8.4900e-01
867.0	9.1546e-01
868.0	9.5920e-01
869.0	9.4956e-01
870.0	9.6755e-01
871.0	9.5387e-01
872.0	9.6686e-01
873.0	9.5721e-01
874.0	9.4042e-01
875.0	9.2687e-01
876.0	9.5277e-01
877.0	9.5615e-01
878.0	9.5237e-01
879.0	9.3656e-01
880.0	9.3957e-01
881.0	9.0861e-01
882.0	9.3245e-01
883.0	9.2927e-01
884.0	9.3305e-01
885.0	9.4423e-01
886.0	9.0752e-01
887.0	9.1062e-01
888.0	9.2228e-01
889.0	9.3455e-01
890.0	9.2393e-01
891.0	9.2584e-01
892.0	9.0881e-01
893.0	8.7327e-01
894.0	8.5130e-01
895.0	8.1357e-01
896.0	7.6253e-01
897.0	6.6566e-01
898.0	7.1780e-01
899.0	5.4871e-01
900.0	7.4260e-01
901.0	5.9933e-01
902.0	6.6791e-01
903.0	6.8889e-01
904.0	8.4457e-01
905.0	8.1709e-01
906.0	7.7558e-01
907.0	6.3854e-01
908.0	6.5217e-01
909.0	7.0431e-01
910.0	6.2467e-01
911.0	6.6808e-01
912.0	6.8893e-01
913.0	6.2834e-01
914.0	6.2649e-01
915.0	6.7836e-01
916.0	5.7646e-01
917.0	7.3017e-01
918.0	5.9271e-01
919.0	7.3877e-01
920.0	7.4414e-01
921.0	7.8049e-01
922.0	7.0026e-01
923.0	7.4504e-01
924.0	7.2150e-01
925.0	7.1110e-01
926.0	7.0331e-01
927.0	7.8742e-01
928.0	5.8968e-01
929.0	5.5127e-01
930.0	4.3210e-01
931.0	4.0921e-01
932.0	3.0086e-01
933.0	2.4841e-01
934.0	1.4380e-01
935.0	2.5084e-01
936.0	1.6142e-01
937.0	1.6338e-01
938.0	2.0058e-01
939.0	3.9887e-01
940.0	4.7181e-01
941.0	3.7195e-01
942.0	4.0532e-01
943.0	2.7834e-01
944.0	2.8579e-01
945.0	3.6821e-01
946.0	1.9461e-01
947.0	3.7112e-01
948.0	2.7423e-01
949.0	4.9396e-01
950.0	1.4726e-01
951.0	4.8378e-01
952.0	2.6891e-01
953.0	3.4362e-01
954.0	4.2411e-01
955.0	3.4117e-01
956.0	3.2821e-01
957.0	2.7067e-01
958.0	4.6101e-01
959.0	3.7385e-01
960.0	4.2066e-01
961.0	4.6120e-01
962.0	4.4174e-01
963.0	5.0503e-01
964.0	4.5860e-01
965.0	5.0374e-01
966.0	5.0275e-01
967.0	5.0240e-01
968.0	6.5210e-01
969.0	6.8622e-01
970.0	6.3461e-01
971.0	7.1397e-01
972.0	6.8765e-01
973.0	6.0648e-01
974.0	5.7529e-01
975.0	5.8987e-01
976.0	5.7191e-01
977.0	6.3864e-01
978.0	6.1509e-01
979.0	6.3815e-01
980.0	6.0468e-01
981.0	7.1338e-01
982.0	6.9218e-01
983.0	6.6865e-01
984.0	7.3732e-01
985.0	6.8817e-01
986.0	7.5083e-01
987.0	7.3928e-01
988.0	7.3462e-01
989.0	7.4906e-01
990.0	7.3227e-01
991.0	7.5358e-01
992.0	7.5102e-01
993.0	7.3728e-01
994.0	7.5410e-01
995.0	7.5176e-01
996.0	7.4884e-01
997.0	7.3971e-01
998.0	7.3887e-01
999.0	7.3857e-01
1000.0	7.3532e-01
1001.0	7.4442e-01
1002.0	7.2805e-01
1003.0	7.3442e-01
1004.0	7.2336e-01
1005.0	6.8174e-01
1006.0	7.1252e-01
1007.0	7.2753e-01
1008.0	7.2685e-01
1009.0	7.1972e-01
1010.0	7.1914e-01
1011.0	7.2278e-01
1012.0	7.1877e-01
1013.0	7.1761e-01
1014.0	7.2068e-01
1015.0	7.0817e-01
1016.0	7.1129e-01
1017.0	7.0337e-01
1018.0	7.1422e-01
1019.0	6.8878e-01
1020.0	6.9896e-01
1021.0	7.0175e-01
1022.0	6.8970e-01
1023.0	6.9508e-01
1024.0	6.9058e-01
1025.0	6.9753e-01
1026.0	6.9636e-01
1027.0	6.9305e-01
1028.0	6.9385e-01
1029.0	6.8628e-01
1030.0	6.9055e-01
1031.0	6.8736e-01
1032.0	6.8787e-01
1033.0	6.7613e-01
1034.0	6.8015e-01
1035.0	6.8234e-01
1036.0	6.8202e-01
1037.0	6.7497e-01
1038.0	6.7172e-01
1039.0	6.7636e-01
1040.0	6.7170e-01
1041.0	6.7176e-01
1042.0	6.7200e-01
1043.0	6.6525e-01
1044.0	6.6833e-01
1045.0	6.6452e-01
1046.0	6.4714e-01
1047.0	6.5694e-01
1048.0	6.6274e-01
1049.0	6.5896e-01
1050.0	6.5463e-01
1051.0	6.5521e-01
1052.0	6.5118e-01
1053.0	6.4919e-01
1054.0	6.4646e-01
1055.0	6.4847e-01
1056.0	6.4641e-01
1057.0	6.4482e-01
1058.0	6.3818e-01
1059.0	6.1875e-01
1060.0	6.3585e-01
1061.0	6.2121e-01
1062.0	6.3266e-01
1063.0	6.2239e-01
1064.0	6.3196e-01
1065.0	6.2913e-01
1066.0	6.1713e-01
1067.0	6.2032e-01
1068.0	6.1944e-01
1069.0	5.8626e-01
1070.0	6.0469e-01
1071.0	6.1661e-01
1072.0	6.1536e-01
1073.0	6.0363e-01
1074.0	6.2158e-01
1075.0	5.9252e-01
1076.0	6.1471e-01
1077.0	6.0434e-01
1078.0	6.0321e-01
1079.0	6.0474e-01
1080.0	5.9722e-01
1081.0	5.8083e-01
1082.0	5.8940e-01
1083.0	5.9814e-01
1084.0	5.7852e-01
1085.0	5.9330e-01
1086.0	5.5410e-01
1087.0	5.6697e-01
1088.0	5.9317e-01
1089.0	5.7919e-01
1090.0	5.5573e-01
1091.0	5.8835e-01
1092.0	5.8124e-01
1093.0	5.1058e-01
1094.0	5.3965e-01
1095.0	5.2067e-01
1096.0	5.0323e-01
1097.0	5.7852e-01
1098.0	5.0291e-01
1099.0	5.0772e-01
1100.0	4.8577e-01
1101.0	4.9696e-01
1102.0	4.6883e-01
1103.0	4.6637e-01
1104.0	4.6765e-01
1105.0	5.0644e-01
1106.0	3.9792e-01
1107.0	4.8304e-01
1108.0	4.1565e-01
1109.0	4.1278e-01
1110.0	4.7899e-01
1111.0	3.3154e-01
1112.0	4.1357e-01
1113.0	2.6850e-01
1114.0	2.9985e-01
1115.0	2.4987e-01
1116.0	2.0136e-01
1117.0	7.9618e-02
1118.0	2.1753e-01
1119.0	1.1317e-01
1120.0	1.4189e-01
1121.0	1.8586e-01
1122.0	8.1686e-02
1123.0	1.2817e-01
1124.0	1.0870e-01
1125.0	1.4428e-01
1126.0	5.1589e-02
1127.0	1.5725e-01
1128.0	9.9224e-02
1129.0	1.0591e-01
1130.0	7.0574e-02
1131.0	2.9560e-01
1132.0	2.3411e-01
1133.0	1.5331e-01
1134.0	4.1740e-02
1135.0	1.5462e-02
1136.0	1.2876e-01
1137.0	2.8785e-01
1138.0	2.0329e-01
1139.0	2.9850e-01
1140.0	2.5599e-01
1141.0	1.9337e-01
1142.0	2.2479e-01
1143.0	3.1183e-01
1144.0	1.1326e-01
1145.0	1.4604e-01
1146.0	1.5764e-01
1147.0	5.9176e-02
1148.0	2.7113e-01
1149.0	2.1854e-01
1150.0	1.2164e-01
1151.0	2.0340e-01
1152.0	2.4762e-01
1153.0	2.3812e-01
1154.0	1.4248e-01
1155.0	3.1316e-01
1156.0	2.8090e-01
1157.0	3.1458e-01
1158.0	3.1171e-01
1159.0	3.3693e-01
1160.0	2.8648e-01
1161.0	3.4753e-01
1162.0	3.5002e-01
1163.0	4.6857e-01
1164.0	4.0188e-01
1165.0	3.8860e-01
1166.0	3.7494e-01
1167.0	4.0996e-01
1168.0	4.1954e-01
1169.0	4.2310e-01
1170.0	4.5873e-01
1171.0	4.4831e-01
1172.0	4.5483e-01
1173.0	4.5642e-01
1174.0	3.3692e-01
1175.0	4.5240e-01
1176.0	4.7679e-01
1177.0	4.7235e-01
1178.0	3.6000e-01
1179.0	4.8371e-01
1180.0	4.4069e-01
1181.0	4.5514e-01
1182.0	3.2318e-01
1183.0	4.3870e-01
1184.0	4.1985e-01
1185.0	4.0741e-01
1186.0	4.7715e-01
1187.0	4.5575e-01
1188.0	3.3504e-01
1189.0	4.1569e-01
1190.0	4.6239e-01
1191.0	4.4660e-01
1192.0	4.7336e-01
1193.0	4.5434e-01
1194.0	4.6890e-01
1195.0	4.4696e-01
1196.0	4.3131e-01
1197.0	4.7715e-01
1198.0	4.3392e-01
1199.0	3.6489e-01
1200.0	4.4825e-01
1201.0	4.3708e-01
1202.0	4.3717e-01
1203.0	4.3409e-01
1204.0	3.6247e-01
1205.0	4.3692e-01
1206.0	4.8086e-01
1207.0	4.2986e-01
1208.0	4.3346e-01
1209.0	4.1428e-01
1210.0	4.5336e-01
1211.0	4.2232e-01
1212.0	4.2489e-01
1213.0	4.6956e-01
1214.0	4.3407e-01
1215.0	4.2780e-01
1216.0	4.6640e-01
1217.0	4.5528e-01
1218.0	4.5934e-01
1219.0	4.4663e-01
1220.0	4.5805e-01
1221.0	4.6531e-01
1222.0	4.5139e-01
1223.0	4.4406e-01
1224.0	4.4808e-01
1225.0	4.6236e-01
1226.0	4.6819e-01
1227.0	4.3304e-01
1228.0	4.6658e-01
1229.0	4.6721e-01
1230.0	4.6003e-01
1231.0	4.7203e-01
1232.0	4.6633e-01
1233.0	4.5397e-01
1234.0	4.7016e-01
1235.0	4.6504e-01
1236.0	4.6908e-01
1237.0	4.6339e-01
1238.0	4.6797e-01
1239.0	4.6272e-01
1240.0	4.6077e-01
1241.0	4.6197e-01
1242.0	4.6247e-01
1243.0	4.5754e-01
1244.0	4.5528e-01
1245.0	4.5655e-01
1246.0	4.5945e-01
1247.0	4.5746e-01
1248.0	4.5860e-01
1249.0	4.5966e-01
1250.0	4.5705e-01
1251.0	4.5258e-01
1252.0	4.5097e-01
1253.0	4.4773e-01
1254.0	4.4363e-01
1255.0	4.5070e-01
1256.0	4.4023e-01
1257.0	4.3532e-01
1258.0	4.4496e-01
1259.0	4.2725e-01
1260.0	4.3110e-01
1261.0	4.1146e-01
1262.0	3.9567e-01
1263.0	4.0019e-01
1264.0	3.7148e-01
1265.0	3.9570e-01
1266.0	3.8527e-01
1267.0	3.8822e-01
1268.0	3.7051e-01
1269.0	2.4652e-01
1270.0	3.8744e-01
1271.0	4.0825e-01
1272.0	4.0879e-01
1273.0	4.0625e-01
1274.0	4.0614e-01
1275.0	4.1233e-01
1276.0	4.1693e-01
1277.0	4.2001e-01
1278.0	4.2763e-01
1279.0	4.2456e-01
1280.0	4.2204e-01
1281.0	4.1335e-01
1282.0	3.7305e-01
1283.0	4.0733e-01
1284.0	4.2078e-01
1285.0	4.2399e-01
1286.0	4.2714e-01
1287.0	4.2213e-01
1288.0	4.1989e-01
1289.0	4.0936e-01
1290.0	4.1285e-01
1291.0	4.1786e-01
1292.0	3.9618e-01
1293.0	4.1257e-01
1294.0	4.0421e-01
1295.0	4.0514e-01
1296.0	3.8957e-01
